year,level,geoid,name,county,race,measure,estimate
2014,3_towns,0901152350,New London,New London County,black,pop_change_from_prev_data_year,95
2014,3_towns,0901152350,New London,New London County,asian,pop_change_from_prev_data_year,43
2014,3_towns,0901152350,New London,New London County,other_race,pop_change_from_prev_data_year,88
2015,3_towns,0901152350,New London,New London County,total_pop,pop_change_from_prev_data_year,-113
2015,3_towns,0901152350,New London,New London County,latino,pop_change_from_prev_data_year,5
2015,3_towns,0901152350,New London,New London County,white,pop_change_from_prev_data_year,-355
2015,3_towns,0901152350,New London,New London County,black,pop_change_from_prev_data_year,-101
2015,3_towns,0901152350,New London,New London County,asian,pop_change_from_prev_data_year,-47
2015,3_towns,0901152350,New London,New London County,other_race,pop_change_from_prev_data_year,385
2016,3_towns,0901152350,New London,New London County,total_pop,pop_change_from_prev_data_year,-205
2016,3_towns,0901152350,New London,New London County,latino,pop_change_from_prev_data_year,684
2016,3_towns,0901152350,New London,New London County,white,pop_change_from_prev_data_year,-130
2016,3_towns,0901152350,New London,New London County,black,pop_change_from_prev_data_year,-479
2016,3_towns,0901152350,New London,New London County,asian,pop_change_from_prev_data_year,-333
2016,3_towns,0901152350,New London,New London County,other_race,pop_change_from_prev_data_year,53
2017,3_towns,0901152350,New London,New London County,total_pop,pop_change_from_prev_data_year,-71
2017,3_towns,0901152350,New London,New London County,latino,pop_change_from_prev_data_year,212
2017,3_towns,0901152350,New London,New London County,white,pop_change_from_prev_data_year,-604
2017,3_towns,0901152350,New London,New London County,black,pop_change_from_prev_data_year,-35
2017,3_towns,0901152350,New London,New London County,asian,pop_change_from_prev_data_year,146
2017,3_towns,0901152350,New London,New London County,other_race,pop_change_from_prev_data_year,210
2018,3_towns,0901152350,New London,New London County,total_pop,pop_change_from_prev_data_year,-115
2018,3_towns,0901152350,New London,New London County,latino,pop_change_from_prev_data_year,401
2018,3_towns,0901152350,New London,New London County,white,pop_change_from_prev_data_year,-330
2018,3_towns,0901152350,New London,New London County,black,pop_change_from_prev_data_year,-171
2018,3_towns,0901152350,New London,New London County,asian,pop_change_from_prev_data_year,-132
2018,3_towns,0901152350,New London,New London County,other_race,pop_change_from_prev_data_year,117
2000,3_towns,0901155500,North Stonington,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0901155500,North Stonington,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0901155500,North Stonington,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0901155500,North Stonington,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0901155500,North Stonington,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0901155500,North Stonington,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0901155500,North Stonington,NA,total_pop,pop_change_from_prev_data_year,306
2010,3_towns,0901155500,North Stonington,NA,latino,pop_change_from_prev_data_year,56
2010,3_towns,0901155500,North Stonington,NA,white,pop_change_from_prev_data_year,220
2010,3_towns,0901155500,North Stonington,NA,black,pop_change_from_prev_data_year,24
2010,3_towns,0901155500,North Stonington,NA,asian,pop_change_from_prev_data_year,22
2010,3_towns,0901155500,North Stonington,NA,other_race,pop_change_from_prev_data_year,-16
2011,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,0
2011,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,0
2011,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,20
2012,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,-11
2012,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,-136
2012,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,-9
2012,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,102
2012,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,74
2013,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,-1
2013,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,6
2013,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,-9
2013,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,27
2013,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,-47
2013,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,22
2014,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,2
2014,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,-12
2014,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,11
2014,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,-6
2014,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,-10
2014,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,19
2015,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,-17
2015,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,-37
2015,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,-183
2015,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,19
2015,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,36
2015,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,148
2016,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,0
2016,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,-26
2016,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,-219
2016,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,16
2016,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,45
2016,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,184
2017,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,-21
2017,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,-7
2017,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,50
2017,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,25
2017,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,-57
2017,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,-32
2018,3_towns,0901155500,North Stonington,New London County,total_pop,pop_change_from_prev_data_year,-13
2018,3_towns,0901155500,North Stonington,New London County,latino,pop_change_from_prev_data_year,1
2018,3_towns,0901155500,North Stonington,New London County,white,pop_change_from_prev_data_year,123
2018,3_towns,0901155500,North Stonington,New London County,black,pop_change_from_prev_data_year,-77
2018,3_towns,0901155500,North Stonington,New London County,asian,pop_change_from_prev_data_year,-24
2018,3_towns,0901155500,North Stonington,New London County,other_race,pop_change_from_prev_data_year,-36
2000,3_towns,0901156270,Norwich,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0901156270,Norwich,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0901156270,Norwich,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0901156270,Norwich,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0901156270,Norwich,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0901156270,Norwich,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0901156270,Norwich,NA,total_pop,pop_change_from_prev_data_year,4376
2010,3_towns,0901156270,Norwich,NA,latino,pop_change_from_prev_data_year,2875
2010,3_towns,0901156270,Norwich,NA,white,pop_change_from_prev_data_year,-2875
2010,3_towns,0901156270,Norwich,NA,black,pop_change_from_prev_data_year,1556
2010,3_towns,0901156270,Norwich,NA,asian,pop_change_from_prev_data_year,2337
2010,3_towns,0901156270,Norwich,NA,other_race,pop_change_from_prev_data_year,483
2011,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,0
2011,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,0
2011,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,237
2012,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,131
2012,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,405
2012,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,371
2012,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,-554
2012,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,-116
2013,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,102
2013,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,200
2013,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,-682
2013,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,67
2013,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,400
2013,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,117
2014,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,-46
2014,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,1351
2014,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,-1427
2014,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,-287
2014,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,303
2014,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,14
2015,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,-124
2015,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,464
2015,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,-938
2015,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,-56
2015,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,-33
2015,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,439
2016,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,-197
2016,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,371
2016,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,609
2016,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,147
2016,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,-1293
2016,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,-31
2017,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,-182
2017,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,-784
2017,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,240
2017,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,-205
2017,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,785
2017,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,-218
2018,3_towns,0901156270,Norwich,New London County,total_pop,pop_change_from_prev_data_year,-308
2018,3_towns,0901156270,Norwich,New London County,latino,pop_change_from_prev_data_year,-78
2018,3_towns,0901156270,Norwich,New London County,white,pop_change_from_prev_data_year,-648
2018,3_towns,0901156270,Norwich,New London County,black,pop_change_from_prev_data_year,1
2018,3_towns,0901156270,Norwich,New London County,asian,pop_change_from_prev_data_year,653
2018,3_towns,0901156270,Norwich,New London County,other_race,pop_change_from_prev_data_year,-236
2000,3_towns,0901157040,Old Lyme,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0901157040,Old Lyme,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0901157040,Old Lyme,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0901157040,Old Lyme,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0901157040,Old Lyme,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0901157040,Old Lyme,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0901157040,Old Lyme,NA,total_pop,pop_change_from_prev_data_year,197
2010,3_towns,0901157040,Old Lyme,NA,latino,pop_change_from_prev_data_year,114
2010,3_towns,0901157040,Old Lyme,NA,white,pop_change_from_prev_data_year,-20
2010,3_towns,0901157040,Old Lyme,NA,black,pop_change_from_prev_data_year,16
2010,3_towns,0901157040,Old Lyme,NA,asian,pop_change_from_prev_data_year,69
2010,3_towns,0901157040,Old Lyme,NA,other_race,pop_change_from_prev_data_year,18
2011,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,0
2011,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,0
2011,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,17
2012,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,16
2012,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,-46
2012,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,-23
2012,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,101
2012,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,-31
2013,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,-2
2013,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,-57
2013,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,69
2013,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,18
2013,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,44
2013,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,-76
2014,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,-11
2014,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,32
2014,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,-79
2014,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,-8
2014,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,30
2014,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,14
2015,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,-22
2015,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,-3
2015,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,-77
2015,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,86
2015,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,-11
2015,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,-17
2016,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,-26
2016,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,-23
2016,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,-39
2016,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,2
2016,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,8
2016,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,26
2017,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,-45
2017,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,5
2017,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,34
2017,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,0
2017,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,-87
2017,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,3
2018,3_towns,0901157040,Old Lyme,New London County,total_pop,pop_change_from_prev_data_year,-63
2018,3_towns,0901157040,Old Lyme,New London County,latino,pop_change_from_prev_data_year,267
2018,3_towns,0901157040,Old Lyme,New London County,white,pop_change_from_prev_data_year,-280
2018,3_towns,0901157040,Old Lyme,New London County,black,pop_change_from_prev_data_year,-31
2018,3_towns,0901157040,Old Lyme,New London County,asian,pop_change_from_prev_data_year,-54
2018,3_towns,0901157040,Old Lyme,New London County,other_race,pop_change_from_prev_data_year,35
2000,3_towns,0901162150,Preston,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0901162150,Preston,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0901162150,Preston,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0901162150,Preston,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0901162150,Preston,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0901162150,Preston,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0901162150,Preston,NA,total_pop,pop_change_from_prev_data_year,38
2010,3_towns,0901162150,Preston,NA,latino,pop_change_from_prev_data_year,50
2010,3_towns,0901162150,Preston,NA,white,pop_change_from_prev_data_year,-179
2010,3_towns,0901162150,Preston,NA,black,pop_change_from_prev_data_year,37
2010,3_towns,0901162150,Preston,NA,asian,pop_change_from_prev_data_year,48
2010,3_towns,0901162150,Preston,NA,other_race,pop_change_from_prev_data_year,82
2011,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,0
2011,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,0
2011,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,7
2012,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,13
2012,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,-197
2012,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,49
2012,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,58
2012,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,84
2013,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,15
2013,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,0
2013,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,-77
2013,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,31
2013,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,35
2013,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,26
2014,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,-16
2014,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,16
2014,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,101
2014,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,22
2014,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,-118
2014,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,-37
2015,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,-6
2015,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,-83
2015,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,138
2015,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,20
2015,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,-64
2015,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,-17
2016,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,-13
2016,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,-24
2016,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,-189
2016,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,0
2016,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,90
2016,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,110
2017,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,-23
2017,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,10
2017,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,293
2017,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,-76
2017,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,-148
2017,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,-102
2018,3_towns,0901162150,Preston,New London County,total_pop,pop_change_from_prev_data_year,-27
2018,3_towns,0901162150,Preston,New London County,latino,pop_change_from_prev_data_year,-9
2018,3_towns,0901162150,Preston,New London County,white,pop_change_from_prev_data_year,-91
2018,3_towns,0901162150,Preston,New London County,black,pop_change_from_prev_data_year,-8
2018,3_towns,0901162150,Preston,New London County,asian,pop_change_from_prev_data_year,28
2018,3_towns,0901162150,Preston,New London County,other_race,pop_change_from_prev_data_year,53
2000,3_towns,0901166210,Salem,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0901166210,Salem,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0901166210,Salem,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0901166210,Salem,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0901166210,Salem,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0901166210,Salem,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0901166210,Salem,NA,total_pop,pop_change_from_prev_data_year,293
2010,3_towns,0901166210,Salem,NA,latino,pop_change_from_prev_data_year,58
2010,3_towns,0901166210,Salem,NA,white,pop_change_from_prev_data_year,120
2010,3_towns,0901166210,Salem,NA,black,pop_change_from_prev_data_year,26
2010,3_towns,0901166210,Salem,NA,asian,pop_change_from_prev_data_year,72
2010,3_towns,0901166210,Salem,NA,other_race,pop_change_from_prev_data_year,17
2011,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,0
2011,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,0
2011,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,0
2011,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,0
2011,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,0
2011,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,0
2012,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,33
2012,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,28
2012,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,-53
2012,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,39
2012,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,10
2012,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,9
2013,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,22
2013,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,-38
2013,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,153
2013,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,0
2013,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,-100
2013,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,7
2014,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,3
2014,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,-98
2014,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,83
2014,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,30
2014,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,-3
2014,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,-9
2015,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,17
2015,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,-12
2015,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,10
2015,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,-10
2015,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,78
2015,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,-49
2016,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,-24
2016,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,-14
2016,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,-59
2016,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,58
2016,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,19
2016,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,-28
2017,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,-7
2017,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,37
2017,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,-28
2017,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,12
2017,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,-9
2017,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,-19
2018,3_towns,0901166210,Salem,New London County,total_pop,pop_change_from_prev_data_year,-36
2018,3_towns,0901166210,Salem,New London County,latino,pop_change_from_prev_data_year,59
2018,3_towns,0901166210,Salem,New London County,white,pop_change_from_prev_data_year,0
2018,3_towns,0901166210,Salem,New London County,black,pop_change_from_prev_data_year,0
2018,3_towns,0901166210,Salem,New London County,asian,pop_change_from_prev_data_year,-59
2018,3_towns,0901166210,Salem,New London County,other_race,pop_change_from_prev_data_year,-36
2000,3_towns,0901171670,Sprague,NA,total_pop,pop_change_from_prev_data_year,0
2000,3_towns,0901171670,Sprague,NA,latino,pop_change_from_prev_data_year,0
2000,3_towns,0901171670,Sprague,NA,white,pop_change_from_prev_data_year,0
2000,3_towns,0901171670,Sprague,NA,black,pop_change_from_prev_data_year,0
2000,3_towns,0901171670,Sprague,NA,asian,pop_change_from_prev_data_year,0
2000,3_towns,0901171670,Sprague,NA,other_race,pop_change_from_prev_data_year,0
2010,3_towns,0901171670,Sprague,NA,total_pop,pop_change_from_prev_data_year,13
2010,3_towns,0901171670,Sprague,NA,latino,pop_change_from_prev_data_year,105
2010,3_towns,0901171670,Sprague,NA,white,pop_change_from_prev_data_year,-161
2010,3_towns,0901171670,Sprague,NA,black,pop_change_from_prev_data_year,33
