level,geoid,name,year,county,var,estimate,moe,share,sharemoe
3_towns,0900305910,Bloomfield,2018,Hartford County,latino,1628,539,0.078,0.026
3_towns,0900305910,Bloomfield,2018,Hartford County,white,6223,536,0.297,0.026
3_towns,0900305910,Bloomfield,2018,Hartford County,black,11936,597,0.57,0.028
3_towns,0900305910,Bloomfield,2018,Hartford County,asian,553,307,0.026,0.015
3_towns,0900305910,Bloomfield,2018,Hartford County,other_race,612,241,0.029,0.012
3_towns,0900308490,Bristol,2000,NA,total_pop,60062,0,NA,NA
3_towns,0900308490,Bristol,2000,NA,latino,3166,0,0.053,NA
3_towns,0900308490,Bristol,2000,NA,white,53610,0,0.893,NA
3_towns,0900308490,Bristol,2000,NA,black,1453,0,0.024,NA
3_towns,0900308490,Bristol,2000,NA,asian,879,0,0.015,NA
3_towns,0900308490,Bristol,2000,NA,other_race,954,0,0.016,NA
3_towns,0900308490,Bristol,2010,NA,total_pop,60477,0,NA,NA
3_towns,0900308490,Bristol,2010,NA,latino,5829,0,0.096,NA
3_towns,0900308490,Bristol,2010,NA,white,50194,0,0.83,NA
3_towns,0900308490,Bristol,2010,NA,black,2035,0,0.034,NA
3_towns,0900308490,Bristol,2010,NA,asian,1155,0,0.019,NA
3_towns,0900308490,Bristol,2010,NA,other_race,1264,0,0.021,NA
3_towns,0900308490,Bristol,2011,Hartford County,total_pop,60473,36,NA,NA
3_towns,0900308490,Bristol,2011,Hartford County,latino,5722,898,0.095,0.015
3_towns,0900308490,Bristol,2011,Hartford County,white,50672,1122,0.838,0.019
3_towns,0900308490,Bristol,2011,Hartford County,black,1881,470,0.031,0.008
3_towns,0900308490,Bristol,2011,Hartford County,asian,1123,404,0.019,0.007
3_towns,0900308490,Bristol,2011,Hartford County,other_race,1075,351,0.018,0.006
3_towns,0900308490,Bristol,2012,Hartford County,total_pop,60502,56,NA,NA
3_towns,0900308490,Bristol,2012,Hartford County,latino,5732,720,0.095,0.012
3_towns,0900308490,Bristol,2012,Hartford County,white,50408,946,0.833,0.016
3_towns,0900308490,Bristol,2012,Hartford County,black,2004,450,0.033,0.007
3_towns,0900308490,Bristol,2012,Hartford County,asian,1135,427,0.019,0.007
3_towns,0900308490,Bristol,2012,Hartford County,other_race,1223,323,0.02,0.005
3_towns,0900308490,Bristol,2013,Hartford County,total_pop,60536,32,NA,NA
3_towns,0900308490,Bristol,2013,Hartford County,latino,6489,873,0.107,0.014
3_towns,0900308490,Bristol,2013,Hartford County,white,50012,1000,0.826,0.017
3_towns,0900308490,Bristol,2013,Hartford County,black,1633,428,0.027,0.007
3_towns,0900308490,Bristol,2013,Hartford County,asian,928,338,0.015,0.006
3_towns,0900308490,Bristol,2013,Hartford County,other_race,1474,370,0.024,0.006
3_towns,0900308490,Bristol,2014,Hartford County,total_pop,60556,56,NA,NA
3_towns,0900308490,Bristol,2014,Hartford County,latino,6476,926,0.107,0.015
3_towns,0900308490,Bristol,2014,Hartford County,white,49770,956,0.822,0.016
3_towns,0900308490,Bristol,2014,Hartford County,black,1596,445,0.026,0.007
3_towns,0900308490,Bristol,2014,Hartford County,asian,1178,472,0.019,0.008
3_towns,0900308490,Bristol,2014,Hartford County,other_race,1536,351,0.025,0.006
3_towns,0900308490,Bristol,2015,Hartford County,total_pop,60554,57,NA,NA
3_towns,0900308490,Bristol,2015,Hartford County,latino,7511,963,0.124,0.016
3_towns,0900308490,Bristol,2015,Hartford County,white,48472,1108,0.8,0.018
3_towns,0900308490,Bristol,2015,Hartford County,black,1731,500,0.029,0.008
3_towns,0900308490,Bristol,2015,Hartford County,asian,1157,445,0.019,0.007
3_towns,0900308490,Bristol,2015,Hartford County,other_race,1683,388,0.028,0.006
3_towns,0900308490,Bristol,2016,Hartford County,total_pop,60437,36,NA,NA
3_towns,0900308490,Bristol,2016,Hartford County,latino,8180,869,0.135,0.014
3_towns,0900308490,Bristol,2016,Hartford County,white,47376,1056,0.784,0.017
3_towns,0900308490,Bristol,2016,Hartford County,black,1855,475,0.031,0.008
3_towns,0900308490,Bristol,2016,Hartford County,asian,1191,445,0.02,0.007
3_towns,0900308490,Bristol,2016,Hartford County,other_race,1835,378,0.03,0.006
3_towns,0900308490,Bristol,2017,Hartford County,total_pop,60498,55,NA,NA
3_towns,0900308490,Bristol,2017,Hartford County,latino,8902,988,0.147,0.016
3_towns,0900308490,Bristol,2017,Hartford County,white,46467,987,0.768,0.016
3_towns,0900308490,Bristol,2017,Hartford County,black,2377,706,0.039,0.012
3_towns,0900308490,Bristol,2017,Hartford County,asian,1095,379,0.018,0.006
3_towns,0900308490,Bristol,2017,Hartford County,other_race,1657,377,0.027,0.006
3_towns,0900308490,Bristol,2018,Hartford County,total_pop,60308,42,NA,NA
3_towns,0900308490,Bristol,2018,Hartford County,latino,9945,1055,0.165,0.017
3_towns,0900308490,Bristol,2018,Hartford County,white,44820,1293,0.743,0.021
3_towns,0900308490,Bristol,2018,Hartford County,black,2806,817,0.047,0.014
3_towns,0900308490,Bristol,2018,Hartford County,asian,1163,456,0.019,0.008
3_towns,0900308490,Bristol,2018,Hartford County,other_race,1574,394,0.026,0.007
3_towns,0900310100,Burlington,2000,NA,total_pop,8190,0,NA,NA
3_towns,0900310100,Burlington,2000,NA,latino,110,0,0.013,NA
3_towns,0900310100,Burlington,2000,NA,white,7902,0,0.965,NA
3_towns,0900310100,Burlington,2000,NA,black,46,0,0.006,NA
3_towns,0900310100,Burlington,2000,NA,asian,60,0,0.007,NA
3_towns,0900310100,Burlington,2000,NA,other_race,72,0,0.009,NA
3_towns,0900310100,Burlington,2010,NA,total_pop,9301,0,NA,NA
3_towns,0900310100,Burlington,2010,NA,latino,246,0,0.026,NA
3_towns,0900310100,Burlington,2010,NA,white,8784,0,0.944,NA
3_towns,0900310100,Burlington,2010,NA,black,55,0,0.006,NA
3_towns,0900310100,Burlington,2010,NA,asian,136,0,0.015,NA
3_towns,0900310100,Burlington,2010,NA,other_race,80,0,0.009,NA
3_towns,0900310100,Burlington,2011,Hartford County,total_pop,9191,19,NA,NA
3_towns,0900310100,Burlington,2011,Hartford County,latino,231,188,0.025,0.02
3_towns,0900310100,Burlington,2011,Hartford County,white,8707,253,0.947,0.027
3_towns,0900310100,Burlington,2011,Hartford County,black,102,82,0.011,0.009
3_towns,0900310100,Burlington,2011,Hartford County,asian,70,71,0.008,0.008
3_towns,0900310100,Burlington,2011,Hartford County,other_race,81,179,0.009,0.019
3_towns,0900310100,Burlington,2012,Hartford County,total_pop,9293,19,NA,NA
3_towns,0900310100,Burlington,2012,Hartford County,latino,281,216,0.03,0.023
3_towns,0900310100,Burlington,2012,Hartford County,white,8799,255,0.947,0.027
3_towns,0900310100,Burlington,2012,Hartford County,black,113,83,0.012,0.009
3_towns,0900310100,Burlington,2012,Hartford County,asian,58,73,0.006,0.008
3_towns,0900310100,Burlington,2012,Hartford County,other_race,42,45,0.005,0.005
3_towns,0900310100,Burlington,2013,Hartford County,total_pop,9384,45,NA,NA
3_towns,0900310100,Burlington,2013,Hartford County,latino,292,186,0.031,0.02
3_towns,0900310100,Burlington,2013,Hartford County,white,8693,251,0.926,0.026
3_towns,0900310100,Burlington,2013,Hartford County,black,123,86,0.013,0.009
3_towns,0900310100,Burlington,2013,Hartford County,asian,201,136,0.021,0.014
3_towns,0900310100,Burlington,2013,Hartford County,other_race,75,62,0.008,0.007
3_towns,0900310100,Burlington,2014,Hartford County,total_pop,9443,19,NA,NA
3_towns,0900310100,Burlington,2014,Hartford County,latino,186,95,0.02,0.01
3_towns,0900310100,Burlington,2014,Hartford County,white,8907,209,0.943,0.022
3_towns,0900310100,Burlington,2014,Hartford County,black,98,90,0.01,0.01
3_towns,0900310100,Burlington,2014,Hartford County,asian,179,133,0.019,0.014
3_towns,0900310100,Burlington,2014,Hartford County,other_race,73,57,0.008,0.006
3_towns,0900310100,Burlington,2015,Hartford County,total_pop,9499,19,NA,NA
3_towns,0900310100,Burlington,2015,Hartford County,latino,214,92,0.023,0.01
3_towns,0900310100,Burlington,2015,Hartford County,white,8933,163,0.94,0.017
3_towns,0900310100,Burlington,2015,Hartford County,black,126,98,0.013,0.01
3_towns,0900310100,Burlington,2015,Hartford County,asian,175,117,0.018,0.012
3_towns,0900310100,Burlington,2015,Hartford County,other_race,51,51,0.005,0.005
3_towns,0900310100,Burlington,2016,Hartford County,total_pop,9540,22,NA,NA
3_towns,0900310100,Burlington,2016,Hartford County,latino,231,116,0.024,0.012
3_towns,0900310100,Burlington,2016,Hartford County,white,8966,185,0.94,0.019
3_towns,0900310100,Burlington,2016,Hartford County,black,55,61,0.006,0.006
3_towns,0900310100,Burlington,2016,Hartford County,asian,219,143,0.023,0.015
3_towns,0900310100,Burlington,2016,Hartford County,other_race,69,53,0.007,0.006
3_towns,0900310100,Burlington,2017,Hartford County,total_pop,9598,35,NA,NA
3_towns,0900310100,Burlington,2017,Hartford County,latino,281,141,0.029,0.015
3_towns,0900310100,Burlington,2017,Hartford County,white,8942,228,0.932,0.024
3_towns,0900310100,Burlington,2017,Hartford County,black,57,72,0.006,0.008
3_towns,0900310100,Burlington,2017,Hartford County,asian,238,140,0.025,0.015
3_towns,0900310100,Burlington,2017,Hartford County,other_race,80,68,0.008,0.007
3_towns,0900310100,Burlington,2018,Hartford County,total_pop,9607,22,NA,NA
3_towns,0900310100,Burlington,2018,Hartford County,latino,268,157,0.028,0.016
3_towns,0900310100,Burlington,2018,Hartford County,white,9023,236,0.939,0.024
3_towns,0900310100,Burlington,2018,Hartford County,black,73,95,0.008,0.01
3_towns,0900310100,Burlington,2018,Hartford County,asian,128,89,0.013,0.009
3_towns,0900310100,Burlington,2018,Hartford County,other_race,115,92,0.012,0.01
3_towns,0900312270,Canton,2000,NA,total_pop,8840,0,NA,NA
3_towns,0900312270,Canton,2000,NA,latino,113,0,0.013,NA
3_towns,0900312270,Canton,2000,NA,white,8514,0,0.963,NA
3_towns,0900312270,Canton,2000,NA,black,44,0,0.005,NA
3_towns,0900312270,Canton,2000,NA,asian,64,0,0.007,NA
3_towns,0900312270,Canton,2000,NA,other_race,105,0,0.012,NA
3_towns,0900312270,Canton,2010,NA,total_pop,10292,0,NA,NA
3_towns,0900312270,Canton,2010,NA,latino,265,0,0.026,NA
3_towns,0900312270,Canton,2010,NA,white,9671,0,0.94,NA
3_towns,0900312270,Canton,2010,NA,black,82,0,0.008,NA
3_towns,0900312270,Canton,2010,NA,asian,151,0,0.015,NA
3_towns,0900312270,Canton,2010,NA,other_race,123,0,0.012,NA
3_towns,0900312270,Canton,2011,Hartford County,total_pop,10139,26,NA,NA
3_towns,0900312270,Canton,2011,Hartford County,latino,266,109,0.026,0.011
3_towns,0900312270,Canton,2011,Hartford County,white,9683,161,0.955,0.016
3_towns,0900312270,Canton,2011,Hartford County,black,14,14,0.001,0.001
3_towns,0900312270,Canton,2011,Hartford County,asian,71,57,0.007,0.006
3_towns,0900312270,Canton,2011,Hartford County,other_race,105,177,0.01,0.017
3_towns,0900312270,Canton,2012,Hartford County,total_pop,10243,19,NA,NA
3_towns,0900312270,Canton,2012,Hartford County,latino,249,107,0.024,0.01
3_towns,0900312270,Canton,2012,Hartford County,white,9834,152,0.96,0.015
3_towns,0900312270,Canton,2012,Hartford County,black,10,10,0.001,0.001
3_towns,0900312270,Canton,2012,Hartford County,asian,68,57,0.007,0.006
3_towns,0900312270,Canton,2012,Hartford County,other_race,82,90,0.008,0.009
3_towns,0900312270,Canton,2013,Hartford County,total_pop,10304,19,NA,NA
3_towns,0900312270,Canton,2013,Hartford County,latino,444,308,0.043,0.03
3_towns,0900312270,Canton,2013,Hartford County,white,9706,319,0.942,0.031
3_towns,0900312270,Canton,2013,Hartford County,black,51,42,0.005,0.004
3_towns,0900312270,Canton,2013,Hartford County,asian,69,64,0.007,0.006
3_towns,0900312270,Canton,2013,Hartford County,other_race,34,48,0.003,0.005
3_towns,0900312270,Canton,2014,Hartford County,total_pop,10334,22,NA,NA
3_towns,0900312270,Canton,2014,Hartford County,latino,625,335,0.06,0.032
3_towns,0900312270,Canton,2014,Hartford County,white,9462,354,0.916,0.034
3_towns,0900312270,Canton,2014,Hartford County,black,51,47,0.005,0.005
3_towns,0900312270,Canton,2014,Hartford County,asian,88,69,0.009,0.007
3_towns,0900312270,Canton,2014,Hartford County,other_race,108,90,0.01,0.009
3_towns,0900312270,Canton,2015,Hartford County,total_pop,10336,22,NA,NA
3_towns,0900312270,Canton,2015,Hartford County,latino,426,271,0.041,0.026
3_towns,0900312270,Canton,2015,Hartford County,white,9416,391,0.911,0.038
3_towns,0900312270,Canton,2015,Hartford County,black,91,61,0.009,0.006
3_towns,0900312270,Canton,2015,Hartford County,asian,273,306,0.026,0.03
3_towns,0900312270,Canton,2015,Hartford County,other_race,130,92,0.013,0.009
3_towns,0900312270,Canton,2016,Hartford County,total_pop,10319,38,NA,NA
3_towns,0900312270,Canton,2016,Hartford County,latino,568,321,0.055,0.031
3_towns,0900312270,Canton,2016,Hartford County,white,9212,435,0.893,0.042
3_towns,0900312270,Canton,2016,Hartford County,black,88,60,0.009,0.006
3_towns,0900312270,Canton,2016,Hartford County,asian,321,324,0.031,0.031
3_towns,0900312270,Canton,2016,Hartford County,other_race,130,92,0.013,0.009
3_towns,0900312270,Canton,2017,Hartford County,total_pop,10339,26,NA,NA
3_towns,0900312270,Canton,2017,Hartford County,latino,631,368,0.061,0.036
3_towns,0900312270,Canton,2017,Hartford County,white,8882,469,0.859,0.045
3_towns,0900312270,Canton,2017,Hartford County,black,209,160,0.02,0.015
3_towns,0900312270,Canton,2017,Hartford County,asian,446,343,0.043,0.033
3_towns,0900312270,Canton,2017,Hartford County,other_race,171,116,0.017,0.011
3_towns,0900312270,Canton,2018,Hartford County,total_pop,10306,21,NA,NA
3_towns,0900312270,Canton,2018,Hartford County,latino,484,272,0.047,0.026
3_towns,0900312270,Canton,2018,Hartford County,white,8885,557,0.862,0.054
3_towns,0900312270,Canton,2018,Hartford County,black,274,240,0.027,0.023
3_towns,0900312270,Canton,2018,Hartford County,asian,498,407,0.048,0.039
3_towns,0900312270,Canton,2018,Hartford County,other_race,165,108,0.016,0.01
3_towns,0900322070,East Granby,2000,NA,total_pop,4745,0,NA,NA
3_towns,0900322070,East Granby,2000,NA,latino,72,0,0.015,NA
3_towns,0900322070,East Granby,2000,NA,white,4497,0,0.948,NA
3_towns,0900322070,East Granby,2000,NA,black,62,0,0.013,NA
3_towns,0900322070,East Granby,2000,NA,asian,50,0,0.011,NA
3_towns,0900322070,East Granby,2000,NA,other_race,64,0,0.013,NA
3_towns,0900322070,East Granby,2010,NA,total_pop,5148,0,NA,NA
3_towns,0900322070,East Granby,2010,NA,latino,171,0,0.033,NA
3_towns,0900322070,East Granby,2010,NA,white,4614,0,0.896,NA
3_towns,0900322070,East Granby,2010,NA,black,107,0,0.021,NA
3_towns,0900322070,East Granby,2010,NA,asian,130,0,0.025,NA
3_towns,0900322070,East Granby,2010,NA,other_race,126,0,0.024,NA
3_towns,0900322070,East Granby,2011,Hartford County,total_pop,5055,156,NA,NA
3_towns,0900322070,East Granby,2011,Hartford County,latino,219,226,0.043,0.045
3_towns,0900322070,East Granby,2011,Hartford County,white,4322,380,0.855,0.07
3_towns,0900322070,East Granby,2011,Hartford County,black,93,127,0.018,0.025
3_towns,0900322070,East Granby,2011,Hartford County,asian,351,323,0.069,0.064
3_towns,0900322070,East Granby,2011,Hartford County,other_race,70,147,0.014,0.029
3_towns,0900322070,East Granby,2012,Hartford County,total_pop,5055,135,NA,NA
3_towns,0900322070,East Granby,2012,Hartford County,latino,197,197,0.039,0.039
3_towns,0900322070,East Granby,2012,Hartford County,white,4222,345,0.835,0.065
3_towns,0900322070,East Granby,2012,Hartford County,black,267,219,0.053,0.043
3_towns,0900322070,East Granby,2012,Hartford County,asian,286,227,0.057,0.045
3_towns,0900322070,East Granby,2012,Hartford County,other_race,83,89,0.016,0.018
3_towns,0900322070,East Granby,2013,Hartford County,total_pop,5036,119,NA,NA
3_towns,0900322070,East Granby,2013,Hartford County,latino,162,167,0.032,0.033
3_towns,0900322070,East Granby,2013,Hartford County,white,4383,313,0.87,0.059
3_towns,0900322070,East Granby,2013,Hartford County,black,276,218,0.055,0.043
3_towns,0900322070,East Granby,2013,Hartford County,asian,132,153,0.026,0.03
3_towns,0900322070,East Granby,2013,Hartford County,other_race,83,68,0.016,0.013
3_towns,0900322070,East Granby,2014,Hartford County,total_pop,5098,134,NA,NA
3_towns,0900322070,East Granby,2014,Hartford County,latino,182,206,0.036,0.04
3_towns,0900322070,East Granby,2014,Hartford County,white,4334,308,0.85,0.056
3_towns,0900322070,East Granby,2014,Hartford County,black,314,212,0.062,0.042
3_towns,0900322070,East Granby,2014,Hartford County,asian,171,162,0.034,0.032
3_towns,0900322070,East Granby,2014,Hartford County,other_race,97,95,0.019,0.019
3_towns,0900322070,East Granby,2015,Hartford County,total_pop,5123,133,NA,NA
3_towns,0900322070,East Granby,2015,Hartford County,latino,215,219,0.042,0.043
3_towns,0900322070,East Granby,2015,Hartford County,white,4424,322,0.864,0.059
3_towns,0900322070,East Granby,2015,Hartford County,black,267,211,0.052,0.041
3_towns,0900322070,East Granby,2015,Hartford County,asian,84,88,0.016,0.017
3_towns,0900322070,East Granby,2015,Hartford County,other_race,133,114,0.026,0.022
3_towns,0900322070,East Granby,2016,Hartford County,total_pop,5236,120,NA,NA
3_towns,0900322070,East Granby,2016,Hartford County,latino,243,190,0.046,0.036
3_towns,0900322070,East Granby,2016,Hartford County,white,4432,296,0.846,0.053
3_towns,0900322070,East Granby,2016,Hartford County,black,289,245,0.055,0.047
3_towns,0900322070,East Granby,2016,Hartford County,asian,89,79,0.017,0.015
3_towns,0900322070,East Granby,2016,Hartford County,other_race,183,139,0.035,0.027
3_towns,0900322070,East Granby,2017,Hartford County,total_pop,5220,141,NA,NA
3_towns,0900322070,East Granby,2017,Hartford County,latino,314,221,0.06,0.042
3_towns,0900322070,East Granby,2017,Hartford County,white,4445,308,0.852,0.054
3_towns,0900322070,East Granby,2017,Hartford County,black,110,141,0.021,0.027
3_towns,0900322070,East Granby,2017,Hartford County,asian,141,121,0.027,0.023
3_towns,0900322070,East Granby,2017,Hartford County,other_race,210,121,0.04,0.023
3_towns,0900322070,East Granby,2018,Hartford County,total_pop,5256,148,NA,NA
3_towns,0900322070,East Granby,2018,Hartford County,latino,355,256,0.068,0.049
3_towns,0900322070,East Granby,2018,Hartford County,white,4442,348,0.845,0.062
3_towns,0900322070,East Granby,2018,Hartford County,black,119,137,0.023,0.026
3_towns,0900322070,East Granby,2018,Hartford County,asian,137,110,0.026,0.021
3_towns,0900322070,East Granby,2018,Hartford County,other_race,203,161,0.039,0.031
3_towns,0900322630,East Hartford,2000,NA,total_pop,49575,0,NA,NA
3_towns,0900322630,East Hartford,2000,NA,latino,7552,0,0.152,NA
3_towns,0900322630,East Hartford,2000,NA,white,29557,0,0.596,NA
3_towns,0900322630,East Hartford,2000,NA,black,9051,0,0.183,NA
3_towns,0900322630,East Hartford,2000,NA,asian,1972,0,0.04,NA
3_towns,0900322630,East Hartford,2000,NA,other_race,1443,0,0.029,NA
3_towns,0900322630,East Hartford,2010,NA,total_pop,51252,0,NA,NA
3_towns,0900322630,East Hartford,2010,NA,latino,13232,0,0.258,NA
3_towns,0900322630,East Hartford,2010,NA,white,21452,0,0.419,NA
3_towns,0900322630,East Hartford,2010,NA,black,12393,0,0.242,NA
3_towns,0900322630,East Hartford,2010,NA,asian,2899,0,0.057,NA
3_towns,0900322630,East Hartford,2010,NA,other_race,1276,0,0.025,NA
3_towns,0900322630,East Hartford,2011,Hartford County,total_pop,51091,48,NA,NA
3_towns,0900322630,East Hartford,2011,Hartford County,latino,13152,1225,0.257,0.024
3_towns,0900322630,East Hartford,2011,Hartford County,white,21683,1178,0.424,0.023
3_towns,0900322630,East Hartford,2011,Hartford County,black,11419,961,0.224,0.019
3_towns,0900322630,East Hartford,2011,Hartford County,asian,3552,583,0.07,0.011
3_towns,0900322630,East Hartford,2011,Hartford County,other_race,1285,385,0.025,0.008
3_towns,0900322630,East Hartford,2012,Hartford County,total_pop,51171,77,NA,NA
3_towns,0900322630,East Hartford,2012,Hartford County,latino,12198,963,0.238,0.019
