level,name,year,group,value,share
3_towns,Middletown,2010,single_w_kids,1828,0.089
3_towns,Middletown,2010,other_households,3278,0.159
3_towns,Middletown,2018,total_households,19054,NA
3_towns,Middletown,2018,living_alone,6943,0.364
3_towns,Middletown,2018,married_w_kids,2686,0.141
3_towns,Middletown,2018,married_no_kids,4549,0.239
3_towns,Middletown,2018,single_w_kids,1791,0.094
3_towns,Middletown,2018,other_households,3085,0.162
3_towns,Milford,2000,total_households,20900,NA
3_towns,Milford,2000,living_alone,5561,0.266
3_towns,Milford,2000,married_w_kids,4896,0.234
3_towns,Milford,2000,married_no_kids,6467,0.309
3_towns,Milford,2000,single_w_kids,1190,0.057
3_towns,Milford,2000,other_households,2786,0.133
3_towns,Milford,2010,total_households,21294,NA
3_towns,Milford,2010,living_alone,6078,0.285
3_towns,Milford,2010,married_w_kids,4812,0.226
3_towns,Milford,2010,married_no_kids,6712,0.315
3_towns,Milford,2010,single_w_kids,1207,0.057
3_towns,Milford,2010,other_households,2485,0.117
3_towns,Milford,2018,total_households,22065,NA
3_towns,Milford,2018,living_alone,6571,0.298
3_towns,Milford,2018,married_w_kids,3794,0.172
3_towns,Milford,2018,married_no_kids,7614,0.345
3_towns,Milford,2018,single_w_kids,1044,0.047
3_towns,Milford,2018,other_households,3042,0.138
3_towns,Monroe,2000,total_households,6481,NA
3_towns,Monroe,2000,living_alone,966,0.149
3_towns,Monroe,2000,married_w_kids,2549,0.393
3_towns,Monroe,2000,married_no_kids,2244,0.346
3_towns,Monroe,2000,single_w_kids,205,0.032
3_towns,Monroe,2000,other_households,517,0.08
3_towns,Monroe,2010,total_households,6584,NA
3_towns,Monroe,2010,living_alone,1091,0.166
3_towns,Monroe,2010,married_w_kids,2226,0.338
3_towns,Monroe,2010,married_no_kids,2262,0.344
3_towns,Monroe,2010,single_w_kids,290,0.044
3_towns,Monroe,2010,other_households,715,0.109
3_towns,Monroe,2018,total_households,6703,NA
3_towns,Monroe,2018,living_alone,1270,0.189
3_towns,Monroe,2018,married_w_kids,2142,0.32
3_towns,Monroe,2018,married_no_kids,2267,0.338
3_towns,Monroe,2018,single_w_kids,319,0.048
3_towns,Monroe,2018,other_households,705,0.105
3_towns,Montville,2000,total_households,6426,NA
3_towns,Montville,2000,living_alone,1370,0.213
3_towns,Montville,2000,married_w_kids,1697,0.264
3_towns,Montville,2000,married_no_kids,2069,0.322
3_towns,Montville,2000,single_w_kids,536,0.083
3_towns,Montville,2000,other_households,754,0.117
3_towns,Montville,2010,total_households,6759,NA
3_towns,Montville,2010,living_alone,1608,0.238
3_towns,Montville,2010,married_w_kids,1376,0.204
3_towns,Montville,2010,married_no_kids,2601,0.385
3_towns,Montville,2010,single_w_kids,538,0.08
3_towns,Montville,2010,other_households,636,0.094
3_towns,Montville,2018,total_households,6749,NA
3_towns,Montville,2018,living_alone,1358,0.201
3_towns,Montville,2018,married_w_kids,1168,0.173
3_towns,Montville,2018,married_no_kids,2393,0.355
3_towns,Montville,2018,single_w_kids,581,0.086
3_towns,Montville,2018,other_households,1249,0.185
3_towns,Morris,2000,total_households,912,NA
3_towns,Morris,2000,living_alone,223,0.245
3_towns,Morris,2000,married_w_kids,244,0.268
3_towns,Morris,2000,married_no_kids,305,0.334
3_towns,Morris,2000,single_w_kids,44,0.048
3_towns,Morris,2000,other_households,96,0.105
3_towns,Morris,2010,total_households,983,NA
3_towns,Morris,2010,living_alone,218,0.222
3_towns,Morris,2010,married_w_kids,247,0.251
3_towns,Morris,2010,married_no_kids,376,0.383
3_towns,Morris,2010,single_w_kids,18,0.018
3_towns,Morris,2010,other_households,124,0.126
3_towns,Morris,2018,total_households,866,NA
3_towns,Morris,2018,living_alone,215,0.248
3_towns,Morris,2018,married_w_kids,201,0.232
3_towns,Morris,2018,married_no_kids,331,0.382
3_towns,Morris,2018,single_w_kids,38,0.044
3_towns,Morris,2018,other_households,81,0.094
3_towns,Naugatuck,2000,total_households,11829,NA
3_towns,Naugatuck,2000,living_alone,2950,0.249
3_towns,Naugatuck,2000,married_w_kids,3129,0.265
3_towns,Naugatuck,2000,married_no_kids,3177,0.269
3_towns,Naugatuck,2000,single_w_kids,1167,0.099
3_towns,Naugatuck,2000,other_households,1406,0.119
3_towns,Naugatuck,2010,total_households,12369,NA
3_towns,Naugatuck,2010,living_alone,3285,0.266
3_towns,Naugatuck,2010,married_w_kids,2677,0.216
3_towns,Naugatuck,2010,married_no_kids,3698,0.299
3_towns,Naugatuck,2010,single_w_kids,1251,0.101
3_towns,Naugatuck,2010,other_households,1458,0.118
3_towns,Naugatuck,2018,total_households,11659,NA
3_towns,Naugatuck,2018,living_alone,2778,0.238
3_towns,Naugatuck,2018,married_w_kids,2353,0.202
3_towns,Naugatuck,2018,married_no_kids,3507,0.301
3_towns,Naugatuck,2018,single_w_kids,990,0.085
3_towns,Naugatuck,2018,other_households,2031,0.174
3_towns,New Britain,2000,total_households,28558,NA
3_towns,New Britain,2000,living_alone,9446,0.331
3_towns,New Britain,2000,married_w_kids,4229,0.148
3_towns,New Britain,2000,married_no_kids,6230,0.218
3_towns,New Britain,2000,single_w_kids,3846,0.135
3_towns,New Britain,2000,other_households,4807,0.168
3_towns,New Britain,2010,total_households,29461,NA
3_towns,New Britain,2010,living_alone,9881,0.335
3_towns,New Britain,2010,married_w_kids,3566,0.121
3_towns,New Britain,2010,married_no_kids,6215,0.211
3_towns,New Britain,2010,single_w_kids,4493,0.153
3_towns,New Britain,2010,other_households,5306,0.18
3_towns,New Britain,2018,total_households,28383,NA
3_towns,New Britain,2018,living_alone,9294,0.327
3_towns,New Britain,2018,married_w_kids,3147,0.111
3_towns,New Britain,2018,married_no_kids,6050,0.213
3_towns,New Britain,2018,single_w_kids,4537,0.16
3_towns,New Britain,2018,other_households,5355,0.189
3_towns,New Canaan,2000,total_households,6822,NA
3_towns,New Canaan,2000,living_alone,1326,0.194
3_towns,New Canaan,2000,married_w_kids,2571,0.377
3_towns,New Canaan,2000,married_no_kids,2152,0.315
3_towns,New Canaan,2000,single_w_kids,273,0.04
3_towns,New Canaan,2000,other_households,500,0.073
3_towns,New Canaan,2010,total_households,6767,NA
3_towns,New Canaan,2010,living_alone,1251,0.185
3_towns,New Canaan,2010,married_w_kids,2898,0.428
3_towns,New Canaan,2010,married_no_kids,1757,0.26
3_towns,New Canaan,2010,single_w_kids,282,0.042
3_towns,New Canaan,2010,other_households,579,0.086
3_towns,New Canaan,2018,total_households,7084,NA
3_towns,New Canaan,2018,living_alone,1401,0.198
3_towns,New Canaan,2018,married_w_kids,2453,0.346
3_towns,New Canaan,2018,married_no_kids,2382,0.336
3_towns,New Canaan,2018,single_w_kids,367,0.052
3_towns,New Canaan,2018,other_households,481,0.068
3_towns,New Fairfield,2000,total_households,4638,NA
3_towns,New Fairfield,2000,living_alone,583,0.126
3_towns,New Fairfield,2000,married_w_kids,1888,0.407
3_towns,New Fairfield,2000,married_no_kids,1603,0.346
3_towns,New Fairfield,2000,single_w_kids,175,0.038
3_towns,New Fairfield,2000,other_households,389,0.084
3_towns,New Fairfield,2010,total_households,4729,NA
3_towns,New Fairfield,2010,living_alone,829,0.175
3_towns,New Fairfield,2010,married_w_kids,1653,0.35
3_towns,New Fairfield,2010,married_no_kids,1584,0.335
3_towns,New Fairfield,2010,single_w_kids,165,0.035
3_towns,New Fairfield,2010,other_households,498,0.105
3_towns,New Fairfield,2018,total_households,5019,NA
3_towns,New Fairfield,2018,living_alone,868,0.173
3_towns,New Fairfield,2018,married_w_kids,1370,0.273
3_towns,New Fairfield,2018,married_no_kids,2122,0.423
3_towns,New Fairfield,2018,single_w_kids,168,0.033
3_towns,New Fairfield,2018,other_households,491,0.098
3_towns,New Hartford,2000,total_households,2228,NA
3_towns,New Hartford,2000,living_alone,365,0.164
3_towns,New Hartford,2000,married_w_kids,744,0.334
3_towns,New Hartford,2000,married_no_kids,790,0.355
3_towns,New Hartford,2000,single_w_kids,109,0.049
3_towns,New Hartford,2000,other_households,220,0.099
3_towns,New Hartford,2010,total_households,2601,NA
3_towns,New Hartford,2010,living_alone,503,0.193
3_towns,New Hartford,2010,married_w_kids,674,0.259
3_towns,New Hartford,2010,married_no_kids,1055,0.406
3_towns,New Hartford,2010,single_w_kids,196,0.075
3_towns,New Hartford,2010,other_households,173,0.067
3_towns,New Hartford,2018,total_households,2598,NA
3_towns,New Hartford,2018,living_alone,654,0.252
3_towns,New Hartford,2018,married_w_kids,669,0.258
3_towns,New Hartford,2018,married_no_kids,940,0.362
3_towns,New Hartford,2018,single_w_kids,126,0.048
3_towns,New Hartford,2018,other_households,209,0.08
3_towns,New Haven,2000,total_households,47094,NA
3_towns,New Haven,2000,living_alone,17022,0.361
3_towns,New Haven,2000,married_w_kids,5781,0.123
3_towns,New Haven,2000,married_no_kids,7161,0.152
3_towns,New Haven,2000,single_w_kids,8014,0.17
3_towns,New Haven,2000,other_households,9116,0.194
3_towns,New Haven,2010,total_households,48419,NA
3_towns,New Haven,2010,living_alone,17203,0.355
3_towns,New Haven,2010,married_w_kids,5892,0.122
3_towns,New Haven,2010,married_no_kids,7192,0.149
3_towns,New Haven,2010,single_w_kids,7667,0.158
3_towns,New Haven,2010,other_households,10465,0.216
3_towns,New Haven,2018,total_households,49770,NA
3_towns,New Haven,2018,living_alone,20530,0.412
3_towns,New Haven,2018,married_w_kids,5436,0.109
3_towns,New Haven,2018,married_no_kids,6468,0.13
3_towns,New Haven,2018,single_w_kids,7164,0.144
3_towns,New Haven,2018,other_households,10172,0.204
3_towns,New London,2000,total_households,10181,NA
3_towns,New London,2000,living_alone,3847,0.378
3_towns,New London,2000,married_w_kids,1315,0.129
3_towns,New London,2000,married_no_kids,1780,0.175
3_towns,New London,2000,single_w_kids,1492,0.147
3_towns,New London,2000,other_households,1747,0.172
3_towns,New London,2010,total_households,10223,NA
3_towns,New London,2010,living_alone,3883,0.38
3_towns,New London,2010,married_w_kids,1061,0.104
3_towns,New London,2010,married_no_kids,1861,0.182
3_towns,New London,2010,single_w_kids,1459,0.143
3_towns,New London,2010,other_households,1959,0.192
3_towns,New London,2018,total_households,10975,NA
3_towns,New London,2018,living_alone,4615,0.421
3_towns,New London,2018,married_w_kids,976,0.089
3_towns,New London,2018,married_no_kids,1568,0.143
3_towns,New London,2018,single_w_kids,1772,0.161
3_towns,New London,2018,other_households,2044,0.186
3_towns,New Milford,2000,total_households,10018,NA
3_towns,New Milford,2000,living_alone,2136,0.213
3_towns,New Milford,2000,married_w_kids,3096,0.309
3_towns,New Milford,2000,married_no_kids,2910,0.29
3_towns,New Milford,2000,single_w_kids,710,0.071
3_towns,New Milford,2000,other_households,1166,0.116
3_towns,New Milford,2010,total_households,10659,NA
3_towns,New Milford,2010,living_alone,2461,0.231
3_towns,New Milford,2010,married_w_kids,3023,0.284
3_towns,New Milford,2010,married_no_kids,3338,0.313
3_towns,New Milford,2010,single_w_kids,686,0.064
3_towns,New Milford,2010,other_households,1151,0.108
3_towns,New Milford,2018,total_households,10434,NA
3_towns,New Milford,2018,living_alone,2522,0.242
3_towns,New Milford,2018,married_w_kids,2380,0.228
3_towns,New Milford,2018,married_no_kids,3442,0.33
3_towns,New Milford,2018,single_w_kids,496,0.048
3_towns,New Milford,2018,other_households,1594,0.153
3_towns,Newington,2000,total_households,12014,NA
3_towns,Newington,2000,living_alone,3216,0.268
3_towns,Newington,2000,married_w_kids,2597,0.216
3_towns,Newington,2000,married_no_kids,3999,0.333
3_towns,Newington,2000,single_w_kids,730,0.061
3_towns,Newington,2000,other_households,1472,0.123
3_towns,Newington,2010,total_households,12131,NA
3_towns,Newington,2010,living_alone,3432,0.283
3_towns,Newington,2010,married_w_kids,2653,0.219
3_towns,Newington,2010,married_no_kids,3588,0.296
3_towns,Newington,2010,single_w_kids,628,0.052
3_towns,Newington,2010,other_households,1830,0.151
3_towns,Newington,2018,total_households,12394,NA
3_towns,Newington,2018,living_alone,4026,0.325
3_towns,Newington,2018,married_w_kids,2181,0.176
3_towns,Newington,2018,married_no_kids,3676,0.297
3_towns,Newington,2018,single_w_kids,796,0.064
3_towns,Newington,2018,other_households,1715,0.138
3_towns,Newtown,2000,total_households,8325,NA
3_towns,Newtown,2000,living_alone,1230,0.148
3_towns,Newtown,2000,married_w_kids,3404,0.409
3_towns,Newtown,2000,married_no_kids,2698,0.324
3_towns,Newtown,2000,single_w_kids,318,0.038
3_towns,Newtown,2000,other_households,675,0.081
3_towns,Newtown,2010,total_households,8851,NA
3_towns,Newtown,2010,living_alone,1402,0.158
3_towns,Newtown,2010,married_w_kids,3443,0.389
3_towns,Newtown,2010,married_no_kids,2920,0.33
3_towns,Newtown,2010,single_w_kids,363,0.041
3_towns,Newtown,2010,other_households,723,0.082
3_towns,Newtown,2018,total_households,9840,NA
3_towns,Newtown,2018,living_alone,1923,0.195
3_towns,Newtown,2018,married_w_kids,2872,0.292
3_towns,Newtown,2018,married_no_kids,3705,0.377
3_towns,Newtown,2018,single_w_kids,560,0.057
3_towns,Newtown,2018,other_households,780,0.079
3_towns,Norfolk,2000,total_households,676,NA
3_towns,Norfolk,2000,living_alone,166,0.246
3_towns,Norfolk,2000,married_w_kids,157,0.232
3_towns,Norfolk,2000,married_no_kids,237,0.351
3_towns,Norfolk,2000,single_w_kids,32,0.047
3_towns,Norfolk,2000,other_households,84,0.124
3_towns,Norfolk,2010,total_households,662,NA
3_towns,Norfolk,2010,living_alone,183,0.276
3_towns,Norfolk,2010,married_w_kids,174,0.263
3_towns,Norfolk,2010,married_no_kids,168,0.254
3_towns,Norfolk,2010,single_w_kids,51,0.077
3_towns,Norfolk,2010,other_households,86,0.13
3_towns,Norfolk,2018,total_households,679,NA
3_towns,Norfolk,2018,living_alone,227,0.334
3_towns,Norfolk,2018,married_w_kids,96,0.141
3_towns,Norfolk,2018,married_no_kids,226,0.333
3_towns,Norfolk,2018,single_w_kids,29,0.043
3_towns,Norfolk,2018,other_households,101,0.149
3_towns,North Branford,2000,total_households,5132,NA
3_towns,North Branford,2000,living_alone,1051,0.205
3_towns,North Branford,2000,married_w_kids,1550,0.302
3_towns,North Branford,2000,married_no_kids,1743,0.34
3_towns,North Branford,2000,single_w_kids,265,0.052
3_towns,North Branford,2000,other_households,523,0.102
3_towns,North Branford,2010,total_households,5441,NA
3_towns,North Branford,2010,living_alone,1205,0.221
3_towns,North Branford,2010,married_w_kids,1231,0.226
3_towns,North Branford,2010,married_no_kids,2181,0.401
3_towns,North Branford,2010,single_w_kids,311,0.057
3_towns,North Branford,2010,other_households,513,0.094
3_towns,North Branford,2018,total_households,5451,NA
3_towns,North Branford,2018,living_alone,1236,0.227
3_towns,North Branford,2018,married_w_kids,1028,0.189
3_towns,North Branford,2018,married_no_kids,2293,0.421
3_towns,North Branford,2018,single_w_kids,296,0.054
3_towns,North Branford,2018,other_households,598,0.11
3_towns,North Canaan,2000,total_households,1343,NA
3_towns,North Canaan,2000,living_alone,405,0.302
3_towns,North Canaan,2000,married_w_kids,293,0.218
3_towns,North Canaan,2000,married_no_kids,384,0.286
3_towns,North Canaan,2000,single_w_kids,110,0.082
3_towns,North Canaan,2000,other_households,151,0.112
3_towns,North Canaan,2010,total_households,1525,NA
3_towns,North Canaan,2010,living_alone,443,0.29
3_towns,North Canaan,2010,married_w_kids,177,0.116
3_towns,North Canaan,2010,married_no_kids,584,0.383
3_towns,North Canaan,2010,single_w_kids,172,0.113
3_towns,North Canaan,2010,other_households,149,0.098
3_towns,North Canaan,2018,total_households,1358,NA
3_towns,North Canaan,2018,living_alone,508,0.374
3_towns,North Canaan,2018,married_w_kids,145,0.107
3_towns,North Canaan,2018,married_no_kids,371,0.273
3_towns,North Canaan,2018,single_w_kids,80,0.059
3_towns,North Canaan,2018,other_households,254,0.187
3_towns,North Haven,2000,total_households,8597,NA
3_towns,North Haven,2000,living_alone,1807,0.21
3_towns,North Haven,2000,married_w_kids,2317,0.27
3_towns,North Haven,2000,married_no_kids,3203,0.373
3_towns,North Haven,2000,single_w_kids,349,0.041
3_towns,North Haven,2000,other_households,921,0.107
3_towns,North Haven,2010,total_households,8954,NA
3_towns,North Haven,2010,living_alone,1805,0.202
3_towns,North Haven,2010,married_w_kids,2404,0.268
3_towns,North Haven,2010,married_no_kids,3336,0.373
3_towns,North Haven,2010,single_w_kids,384,0.043
3_towns,North Haven,2010,other_households,1025,0.114
3_towns,North Haven,2018,total_households,8785,NA
3_towns,North Haven,2018,living_alone,1997,0.227
3_towns,North Haven,2018,married_w_kids,1845,0.21
3_towns,North Haven,2018,married_no_kids,3441,0.392
3_towns,North Haven,2018,single_w_kids,432,0.049
3_towns,North Haven,2018,other_households,1070,0.122
3_towns,North Stonington,2000,total_households,1833,NA
3_towns,North Stonington,2000,living_alone,299,0.163
3_towns,North Stonington,2000,married_w_kids,532,0.29
3_towns,North Stonington,2000,married_no_kids,673,0.367
3_towns,North Stonington,2000,single_w_kids,110,0.06
3_towns,North Stonington,2000,other_households,219,0.119
3_towns,North Stonington,2010,total_households,2112,NA
3_towns,North Stonington,2010,living_alone,375,0.178
3_towns,North Stonington,2010,married_w_kids,548,0.259
3_towns,North Stonington,2010,married_no_kids,804,0.381
3_towns,North Stonington,2010,single_w_kids,76,0.036
3_towns,North Stonington,2010,other_households,309,0.146
3_towns,North Stonington,2018,total_households,2038,NA
3_towns,North Stonington,2018,living_alone,526,0.258
3_towns,North Stonington,2018,married_w_kids,516,0.253
3_towns,North Stonington,2018,married_no_kids,797,0.391
3_towns,North Stonington,2018,single_w_kids,46,0.023
3_towns,North Stonington,2018,other_households,153,0.075
3_towns,Norwalk,2000,total_households,32711,NA
3_towns,Norwalk,2000,living_alone,9223,0.282
3_towns,Norwalk,2000,married_w_kids,6835,0.209
3_towns,Norwalk,2000,married_no_kids,8827,0.27
3_towns,Norwalk,2000,single_w_kids,2503,0.077
3_towns,Norwalk,2000,other_households,5323,0.163
3_towns,Norwalk,2010,total_households,35133,NA
3_towns,Norwalk,2010,living_alone,11602,0.33
3_towns,Norwalk,2010,married_w_kids,6789,0.193
3_towns,Norwalk,2010,married_no_kids,9764,0.278
3_towns,Norwalk,2010,single_w_kids,2391,0.068
3_towns,Norwalk,2010,other_households,4587,0.131
3_towns,Norwalk,2018,total_households,33923,NA
3_towns,Norwalk,2018,living_alone,9820,0.289
3_towns,Norwalk,2018,married_w_kids,6746,0.199
3_towns,Norwalk,2018,married_no_kids,9214,0.272
3_towns,Norwalk,2018,single_w_kids,2781,0.082
3_towns,Norwalk,2018,other_households,5362,0.158
3_towns,Norwich,2000,total_households,15091,NA
3_towns,Norwich,2000,living_alone,4834,0.32
3_towns,Norwich,2000,married_w_kids,2521,0.167
3_towns,Norwich,2000,married_no_kids,3619,0.24
3_towns,Norwich,2000,single_w_kids,1852,0.123
3_towns,Norwich,2000,other_households,2265,0.15
3_towns,Norwich,2010,total_households,16167,NA
3_towns,Norwich,2010,living_alone,4804,0.297
3_towns,Norwich,2010,married_w_kids,2470,0.153
3_towns,Norwich,2010,married_no_kids,4012,0.248
3_towns,Norwich,2010,single_w_kids,2031,0.126
3_towns,Norwich,2010,other_households,2850,0.176
3_towns,Norwich,2018,total_households,16271,NA
3_towns,Norwich,2018,living_alone,5493,0.338
3_towns,Norwich,2018,married_w_kids,2259,0.139
3_towns,Norwich,2018,married_no_kids,3847,0.236
3_towns,Norwich,2018,single_w_kids,2031,0.125
3_towns,Norwich,2018,other_households,2641,0.162
3_towns,Old Lyme,2000,total_households,2958,NA
3_towns,Old Lyme,2000,living_alone,663,0.224
3_towns,Old Lyme,2000,married_w_kids,752,0.254
3_towns,Old Lyme,2000,married_no_kids,1117,0.378
3_towns,Old Lyme,2000,single_w_kids,141,0.048
3_towns,Old Lyme,2000,other_households,285,0.096
3_towns,Old Lyme,2010,total_households,3190,NA
3_towns,Old Lyme,2010,living_alone,773,0.242
3_towns,Old Lyme,2010,married_w_kids,662,0.208
3_towns,Old Lyme,2010,married_no_kids,1191,0.373
3_towns,Old Lyme,2010,single_w_kids,236,0.074
3_towns,Old Lyme,2010,other_households,328,0.103
3_towns,Old Lyme,2018,total_households,3189,NA
3_towns,Old Lyme,2018,living_alone,898,0.282
3_towns,Old Lyme,2018,married_w_kids,562,0.176
3_towns,Old Lyme,2018,married_no_kids,1302,0.408
3_towns,Old Lyme,2018,single_w_kids,155,0.049
3_towns,Old Lyme,2018,other_households,272,0.085
3_towns,Old Saybrook,2000,total_households,4184,NA
3_towns,Old Saybrook,2000,living_alone,1062,0.254
3_towns,Old Saybrook,2000,married_w_kids,933,0.223
3_towns,Old Saybrook,2000,married_no_kids,1551,0.371
3_towns,Old Saybrook,2000,single_w_kids,207,0.049
3_towns,Old Saybrook,2000,other_households,431,0.103
3_towns,Old Saybrook,2010,total_households,4591,NA
3_towns,Old Saybrook,2010,living_alone,1376,0.3
3_towns,Old Saybrook,2010,married_w_kids,801,0.174
3_towns,Old Saybrook,2010,married_no_kids,1716,0.374
3_towns,Old Saybrook,2010,single_w_kids,344,0.075
3_towns,Old Saybrook,2010,other_households,354,0.077
3_towns,Old Saybrook,2018,total_households,4354,NA
3_towns,Old Saybrook,2018,living_alone,1192,0.274
3_towns,Old Saybrook,2018,married_w_kids,675,0.155
3_towns,Old Saybrook,2018,married_no_kids,1606,0.369
3_towns,Old Saybrook,2018,single_w_kids,289,0.066
3_towns,Old Saybrook,2018,other_households,592,0.136
3_towns,Orange,2000,total_households,4739,NA
3_towns,Orange,2000,living_alone,744,0.157
3_towns,Orange,2000,married_w_kids,1502,0.317
3_towns,Orange,2000,married_no_kids,1960,0.414
3_towns,Orange,2000,single_w_kids,160,0.034
3_towns,Orange,2000,other_households,373,0.079
3_towns,Orange,2010,total_households,4996,NA
3_towns,Orange,2010,living_alone,902,0.181
3_towns,Orange,2010,married_w_kids,1526,0.305
3_towns,Orange,2010,married_no_kids,1999,0.4
3_towns,Orange,2010,single_w_kids,168,0.034
3_towns,Orange,2010,other_households,401,0.08
3_towns,Orange,2018,total_households,4939,NA
3_towns,Orange,2018,living_alone,854,0.173
3_towns,Orange,2018,married_w_kids,1339,0.271
3_towns,Orange,2018,married_no_kids,2070,0.419
3_towns,Orange,2018,single_w_kids,163,0.033
3_towns,Orange,2018,other_households,513,0.104
3_towns,Oxford,2000,total_households,3343,NA
3_towns,Oxford,2000,living_alone,422,0.126
3_towns,Oxford,2000,married_w_kids,1189,0.356
3_towns,Oxford,2000,married_no_kids,1277,0.382
3_towns,Oxford,2000,single_w_kids,159,0.048
3_towns,Oxford,2000,other_households,296,0.089
3_towns,Oxford,2010,total_households,4250,NA
3_towns,Oxford,2010,living_alone,543,0.128
3_towns,Oxford,2010,married_w_kids,1405,0.331
3_towns,Oxford,2010,married_no_kids,1838,0.432
3_towns,Oxford,2010,single_w_kids,158,0.037
3_towns,Oxford,2010,other_households,306,0.072
3_towns,Oxford,2018,total_households,4510,NA
3_towns,Oxford,2018,living_alone,714,0.158
3_towns,Oxford,2018,married_w_kids,1254,0.278
3_towns,Oxford,2018,married_no_kids,1863,0.413
3_towns,Oxford,2018,single_w_kids,235,0.052
3_towns,Oxford,2018,other_households,444,0.098
3_towns,Plainfield,2000,total_households,5444,NA
3_towns,Plainfield,2000,living_alone,1164,0.214
3_towns,Plainfield,2000,married_w_kids,1338,0.246
3_towns,Plainfield,2000,married_no_kids,1579,0.29
3_towns,Plainfield,2000,single_w_kids,656,0.12
3_towns,Plainfield,2000,other_households,707,0.13
3_towns,Plainfield,2010,total_households,5586,NA
3_towns,Plainfield,2010,living_alone,1295,0.232
3_towns,Plainfield,2010,married_w_kids,1359,0.243
3_towns,Plainfield,2010,married_no_kids,1662,0.298
3_towns,Plainfield,2010,single_w_kids,594,0.106
3_towns,Plainfield,2010,other_households,676,0.121
3_towns,Plainfield,2018,total_households,5710,NA
3_towns,Plainfield,2018,living_alone,1414,0.248
3_towns,Plainfield,2018,married_w_kids,871,0.153
3_towns,Plainfield,2018,married_no_kids,2009,0.352
3_towns,Plainfield,2018,single_w_kids,454,0.08
3_towns,Plainfield,2018,other_households,962,0.168
3_towns,Plainville,2000,total_households,7385,NA
3_towns,Plainville,2000,living_alone,2329,0.315
3_towns,Plainville,2000,married_w_kids,1444,0.196
3_towns,Plainville,2000,married_no_kids,2201,0.298
3_towns,Plainville,2000,single_w_kids,498,0.067
3_towns,Plainville,2000,other_households,913,0.124
3_towns,Plainville,2010,total_households,7422,NA
3_towns,Plainville,2010,living_alone,2527,0.34
3_towns,Plainville,2010,married_w_kids,1316,0.177
3_towns,Plainville,2010,married_no_kids,2333,0.314
3_towns,Plainville,2010,single_w_kids,524,0.071
3_towns,Plainville,2010,other_households,722,0.097
3_towns,Plainville,2018,total_households,7722,NA
3_towns,Plainville,2018,living_alone,2681,0.347
3_towns,Plainville,2018,married_w_kids,1031,0.134
3_towns,Plainville,2018,married_no_kids,2493,0.323
3_towns,Plainville,2018,single_w_kids,596,0.077
3_towns,Plainville,2018,other_households,921,0.119
3_towns,Plymouth,2000,total_households,4453,NA
3_towns,Plymouth,2000,living_alone,1015,0.228
3_towns,Plymouth,2000,married_w_kids,1181,0.265
3_towns,Plymouth,2000,married_no_kids,1432,0.322
3_towns,Plymouth,2000,single_w_kids,341,0.077
3_towns,Plymouth,2000,other_households,484,0.109
3_towns,Plymouth,2010,total_households,4624,NA
3_towns,Plymouth,2010,living_alone,987,0.213
3_towns,Plymouth,2010,married_w_kids,1217,0.263
3_towns,Plymouth,2010,married_no_kids,1579,0.341
3_towns,Plymouth,2010,single_w_kids,370,0.08
3_towns,Plymouth,2010,other_households,471,0.102
3_towns,Plymouth,2018,total_households,4733,NA
3_towns,Plymouth,2018,living_alone,1316,0.278
3_towns,Plymouth,2018,married_w_kids,688,0.145
3_towns,Plymouth,2018,married_no_kids,1636,0.346
3_towns,Plymouth,2018,single_w_kids,344,0.073
3_towns,Plymouth,2018,other_households,749,0.158
3_towns,Pomfret,2000,total_households,1433,NA
3_towns,Pomfret,2000,living_alone,300,0.209
3_towns,Pomfret,2000,married_w_kids,426,0.297
3_towns,Pomfret,2000,married_no_kids,466,0.325
3_towns,Pomfret,2000,single_w_kids,94,0.066
3_towns,Pomfret,2000,other_households,147,0.103
3_towns,Pomfret,2010,total_households,1572,NA
3_towns,Pomfret,2010,living_alone,299,0.19
3_towns,Pomfret,2010,married_w_kids,479,0.305
3_towns,Pomfret,2010,married_no_kids,539,0.343
3_towns,Pomfret,2010,single_w_kids,53,0.034
3_towns,Pomfret,2010,other_households,202,0.128
3_towns,Pomfret,2018,total_households,1665,NA
3_towns,Pomfret,2018,living_alone,542,0.326
3_towns,Pomfret,2018,married_w_kids,299,0.18
3_towns,Pomfret,2018,married_no_kids,542,0.326
3_towns,Pomfret,2018,single_w_kids,80,0.048
3_towns,Pomfret,2018,other_households,202,0.121
3_towns,Portland,2000,total_households,3388,NA
3_towns,Portland,2000,living_alone,817,0.241
3_towns,Portland,2000,married_w_kids,921,0.272
3_towns,Portland,2000,married_no_kids,1060,0.313
3_towns,Portland,2000,single_w_kids,217,0.064
3_towns,Portland,2000,other_households,373,0.11
3_towns,Portland,2010,total_households,3759,NA
3_towns,Portland,2010,living_alone,835,0.222
3_towns,Portland,2010,married_w_kids,974,0.259
3_towns,Portland,2010,married_no_kids,1301,0.346
3_towns,Portland,2010,single_w_kids,257,0.068
3_towns,Portland,2010,other_households,392,0.104
3_towns,Portland,2018,total_households,3842,NA
3_towns,Portland,2018,living_alone,1045,0.272
3_towns,Portland,2018,married_w_kids,774,0.201
3_towns,Portland,2018,married_no_kids,1203,0.313
3_towns,Portland,2018,single_w_kids,242,0.063
3_towns,Portland,2018,other_households,578,0.15
3_towns,Preston,2000,total_households,1837,NA
3_towns,Preston,2000,living_alone,385,0.21
